MovieID_i,MovieId_j,correlation
5464,34048,0.0
5464,34319,-1.5
5464,37741,-0.5
5464,38388,-0.5
5464,40629,0.0
5464,40819,0.0
5464,41285,0.0
5464,42002,-1.5
5464,45499,-1.0
5464,45517,-1.5
5464,45668,2.0
5464,45730,2.5
5464,46530,2.0
5464,46970,0.0
5464,47099,0.0
5464,48516,2.0
5464,48783,-1.5
5464,48997,0.5
5464,49272,-1.5
5464,49278,-0.5
5464,49286,2.5
5464,49824,0.0
5464,51662,0.0
5464,51705,0.0
5464,51834,0.0
5464,54286,0.0
5464,56367,0.0
5464,56949,0.0
5464,58047,0.0
5464,58559,0.0
5464,59333,0.0
5464,59421,0.0
5464,60397,0.0
5464,60756,0.0
5464,60950,0.0
5464,61250,0.0
5464,63113,0.0
5464,63992,0.0
5464,64969,0.0
5464,66203,0.0
5464,68157,0.0
5464,68954,0.0
5464,69406,0.0
5464,69844,0.0
5464,70183,0.0
5464,70293,0.0
5464,70946,0.0
5464,71535,0.0
5464,71579,0.0
5464,72011,0.0
5464,72330,0.0
5464,72378,0.0
5464,72407,0.0
5464,72720,0.0
5464,72737,0.0
5464,72998,0.0
5464,73017,0.0
5464,74450,0.0
5464,74458,0.0
5464,77455,0.0
5464,77841,0.0
5464,78772,0.0
5464,79091,0.0
5464,79132,0.0
5464,80489,0.0
5464,80549,0.0
5464,80906,0.0
5464,81784,0.0
5464,81845,0.0
5464,81847,0.0
5464,82167,0.0
5464,82499,0.0
5464,84374,0.0
5464,86345,0.0
5464,86548,0.0
5464,87222,0.0
5464,88163,0.0
5464,88810,0.0
5464,89774,0.0
5464,91104,0.0
5464,91529,0.0
5464,91658,0.0
5464,92259,0.0
5464,94070,0.0
5464,95167,0.0
5464,95449,0.0
5464,95510,0.0
5464,95543,0.0
5464,96079,0.0
5464,97024,0.0
5464,97938,0.0
5464,98203,0.0
5464,99114,0.0
5464,103335,0.0
5464,103339,0.0
5464,104374,0.0
5464,105211,0.0
5464,106489,0.0
5464,106696,0.0
5464,106782,0.0
5464,107141,0.0
5464,109374,0.0
5464,109487,0.0
5464,109853,0.0
5464,112006,0.0
5464,112552,0.0
5464,113275,0.0
5464,113394,0.0
5464,114060,0.0
5464,115713,0.0
5464,119145,0.0
5464,122882,0.0
5464,129428,0.0
5464,131724,0.0
5464,136020,0.0
5464,137595,0.0
5464,140110,0.0
5481,4246,0.0
5481,4252,0.0
5481,4260,0.0
5481,4273,0.0
5481,4306,0.0
5481,4308,0.0
5481,4310,0.0
5481,4347,0.0
5481,4370,0.0
5481,4381,0.0
5481,4447,0.0
5481,4518,0.0
5481,4558,4.0
5481,4641,0.0
5481,4643,0.0
5481,4700,0.0
5481,4741,0.0
5481,4765,0.0
5481,4844,0.0
5481,4874,0.0
5481,4881,0.0
5481,4886,0.0
5481,4896,0.0
5481,4902,0.0
5481,4963,0.0
5481,4967,0.0
5481,4993,0.0
5481,4995,0.0
5481,5048,0.0
5481,5060,0.0
5481,5066,0.0
5481,5181,0.0
5481,5218,1.0
5481,5349,0.0
5481,5377,0.0
5481,5378,2.0
5481,5445,1.0
5481,5447,1.0
5481,5451,1.0
5481,5459,0.0
5481,5464,0.0
5481,5481,0.0
5481,5502,0.0
5481,5507,4.0
5481,5618,0.0
5481,5620,0.0
5481,5746,0.0
5481,5764,0.0
5481,5816,0.0
5481,5841,4.0
5481,5843,2.0
5481,5872,2.0
5481,5890,1.0
5481,5891,4.0
5481,5893,1.0
5481,5902,0.0
5481,5919,0.0
5481,5943,0.0
5481,5952,0.0
5481,5956,1.0
5481,5957,0.0
5481,5962,4.0
5481,5965,1.0
5481,5988,3.0
5481,5989,0.0
5481,5991,0.0
5481,6001,1.0
5481,6044,3.0
5481,6155,0.0
5481,6238,0.0
5481,6266,0.0
5481,6333,0.0
5481,6365,0.0
5481,6377,0.0
5481,6534,0.0
5481,6535,0.0
5481,6539,0.0
5481,6835,0.0
5481,6863,0.0
5481,6874,0.0
5481,6934,0.0
5481,6942,0.0
5481,7143,0.0
5481,7149,0.0
5481,7151,0.0
5481,7153,0.0
5481,7154,0.0
5481,7155,0.0
5481,7169,0.0
5481,7293,0.0
5481,7375,0.0
5481,7445,0.0
5481,7451,0.0
5481,7458,0.0
5481,7899,0.0
5481,7991,0.0
5481,8207,0.0
5481,8360,0.0
5481,8368,0.0
5481,8373,0.0
5481,8528,0.0
5481,8529,0.0
5481,8533,0.0
5481,8636,0.0
5481,8665,0.0
5481,8666,0.0
5481,8783,0.0
5481,8798,0.0
5481,8808,0.0
5481,8865,0.0
5481,8869,0.0
5481,8870,0.0
5481,8907,0.0
5481,8908,0.0
5481,8949,0.0
5481,8957,0.0
5481,8958,0.0
5481,8961,0.0
5481,8965,0.0
5481,8969,0.0
5481,8970,0.0
5481,8972,0.0
5481,8984,0.0
5481,26409,0.0
5481,27741,0.0
5481,30749,0.0
5481,30812,0.0
5481,30816,0.0
5481,31433,0.0
5481,31685,0.0
5481,31878,0.0
5481,32029,0.0
5481,32031,0.0
5481,32296,0.0
5481,32587,0.0
5481,33145,0.0
5481,33162,0.0
5481,33493,0.0
5481,33679,0.0
5481,33794,0.0
5481,33836,0.0
5481,34048,0.0
5481,34319,0.0
5481,37741,0.0
5481,38388,0.0
5481,40629,0.0
5481,40819,0.0
5481,41285,0.0
5481,42002,0.0
5481,45499,0.0
5481,45517,0.0
5481,45668,0.0
5481,45730,0.0
5481,46530,0.0
5481,46970,0.0
5481,47099,0.0
5481,48516,0.0
5481,48783,0.0
5481,48997,0.0
5481,49272,0.0
5481,49278,0.0
5481,49286,0.0
5481,49824,0.0
5481,51662,0.0
5481,51705,0.0
5481,51834,0.0
5481,54286,0.0
5481,56367,0.0
5481,56949,0.0
5481,58047,0.0
5481,58559,0.0
5481,59333,0.0
5481,59421,0.0
5481,60397,0.0
5481,60756,0.0
5481,60950,0.0
5481,61250,0.0
5481,63113,0.0
5481,63992,0.0
5481,64969,0.0
5481,66203,0.0
5481,68157,0.0
5481,68954,0.0
5481,69406,0.0
5481,69844,0.0
5481,70183,0.0
5481,70293,0.0
5481,70946,0.0
5481,71535,0.0
5481,71579,0.0
5481,72011,0.0
5481,72330,0.0
5481,72378,0.0
5481,72407,0.0
5481,72720,0.0
5481,72737,0.0
5481,72998,0.0
5481,73017,0.0
5481,74450,0.0
5481,74458,0.0
5481,77455,0.0
5481,77841,0.0
5481,78772,0.0
5481,79091,0.0
5481,79132,0.0
5481,80489,0.0
5481,80549,0.0
5481,80906,0.0
5481,81784,0.0
5481,81845,0.0
5481,81847,0.0
5481,82167,0.0
5481,82499,0.0
5481,84374,0.0
5481,86345,0.0
5481,86548,0.0
5481,87222,0.0
5481,88163,0.0
5481,88810,0.0
5481,89774,0.0
5481,91104,0.0
5481,91529,0.0
5481,91658,0.0
5481,92259,0.0
5481,94070,0.0
5481,95167,0.0
5481,95449,0.0
5481,95510,0.0
5481,95543,0.0
5481,96079,0.0
5481,97024,0.0
5481,97938,0.0
5481,98203,0.0
5481,99114,0.0
5481,103335,0.0
5481,103339,0.0
5481,104374,0.0
5481,105211,0.0
5481,106489,0.0
5481,106696,0.0
5481,106782,0.0
5481,107141,0.0
5481,109374,0.0
5481,109487,0.0
5481,109853,0.0
5481,112006,0.0
5481,112552,0.0
5481,113275,0.0
5481,113394,0.0
5481,114060,0.0
5481,115713,0.0
5481,119145,0.0
5481,122882,0.0
5481,129428,0.0
5481,131724,0.0
5481,136020,0.0
5481,137595,0.0
5481,140110,0.0
5502,4246,-0.5
5502,4252,0.0
5502,4260,0.0
5502,4273,0.0
5502,4306,-2.5
5502,4308,0.0
5502,4310,1.0
5502,4347,0.0
5502,4370,-3.0
5502,4381,0.0
5502,4447,0.0
5502,4518,0.0
5502,4558,0.0
5502,4641,0.0
5502,4643,0.5
5502,4700,0.0
5502,4741,0.0
5502,4765,0.0
5502,4844,0.0
5502,4874,-1.5
5502,4881,0.0
5502,4886,-2.5
5502,4896,-2.5
5502,4902,0.0
5502,4963,-2.5
5502,4967,0.0
5502,4993,-3.0
5502,4995,-3.0
5502,5048,0.0
5502,5060,0.0
5502,5066,0.0
5502,5181,0.0
5502,5218,-2.0
5502,5349,-2.0
5502,5377,0.0
5502,5378,1.0
5502,5445,-2.5
5502,5447,0.0
5502,5451,0.0
5502,5459,-1.5
5502,5464,-1.5
5502,5481,0.0
5502,5502,0.0
5502,5507,0.0
5502,5618,-3.5
5502,5620,0.0
5502,5746,0.0
5502,5764,0.0
5502,5816,-3.0
5502,5841,0.0
5502,5843,0.0
5502,5872,0.0
5502,5890,0.0
5502,5891,0.0
5502,5893,0.0
5502,5902,0.0
5502,5919,0.0
5502,5943,0.0
5502,5952,-3.0
5502,5956,0.0
5502,5957,0.0
5502,5962,0.0
5502,5965,0.0
5502,5988,0.0
5502,5989,-2.5
5502,5991,-3.0
5502,6001,0.0
5502,6044,0.0
5502,6155,0.0
5502,6238,0.0
5502,6266,0.0
5502,6333,-2.5
5502,6365,-2.5
5502,6377,0.0
5502,6534,1.0
5502,6535,0.0
5502,6539,-3.0
5502,6835,0.0
5502,6863,-3.0
5502,6874,0.0
5502,6934,-0.5
5502,6942,0.0
5502,7143,-3.0
5502,7149,0.0
5502,7151,0.0
5502,7153,-2.5
5502,7154,0.0
5502,7155,-1.5
5502,7169,0.0
5502,7293,0.0
5502,7375,0.0
5502,7445,-2.5
5502,7451,0.0
5502,7458,0.0
5502,7899,0.0
5502,7991,0.0
5502,8207,-3.0
5502,8360,-2.0
5502,8368,-1.0
5502,8373,-0.5
5502,8528,-3.0
5502,8529,0.0
5502,8533,0.0
5502,8636,-3.0
5502,8665,-2.0
5502,8666,0.5
5502,8783,0.5
5502,8798,-3.0
5502,8808,0.0
5502,8865,0.5
5502,8869,0.0
5502,8870,-2.0
5502,8907,0.5
5502,8908,-3.0
5502,8949,-2.5
5502,8957,-2.5
5502,8958,-2.0
5502,8961,-2.5
5502,8965,0.5
5502,8969,0.0
5502,8970,-1.0
5502,8972,-1.0
5502,8984,-2.5
5502,26409,0.0
5502,27741,-1.5
5502,30749,0.0
5502,30812,-2.0
5502,30816,-0.5
5502,31433,0.0
5502,31685,0.0
5502,31878,-2.0
5502,32029,-0.5
5502,32031,0.0
5502,32296,-0.5
5502,32587,-2.0
5502,33145,0.0
5502,33162,-2.0
5502,33493,0.5
5502,33679,0.0
5502,33794,-0.5
5502,33836,0.5
5502,34048,-1.5
5502,34319,-3.0
5502,37741,-2.0
5502,38388,-2.0
5502,40629,0.0
5502,40819,0.0
5502,41285,0.0
5502,42002,-3.0
5502,45499,-2.5
5502,45517,-3.0
5502,45668,0.5
5502,45730,1.0
5502,46530,0.5
5502,46970,0.0
5502,47099,0.0
5502,48516,0.5
5502,48783,-3.0
5502,48997,-1.0
5502,49272,-3.0
5502,49278,-2.0
5502,49286,1.0
5502,49824,-1.5
5502,51662,0.0
5502,51705,0.0
5502,51834,0.0
5502,54286,0.0
5502,56367,0.0
5502,56949,0.0
5502,58047,0.0
5502,58559,0.0
5502,59333,0.0
5502,59421,0.0
5502,60397,0.0
5502,60756,0.0
5502,60950,0.0
5502,61250,0.0
5502,63113,0.0
5502,63992,0.0
5502,64969,0.0
5502,66203,0.0
5502,68157,0.0
5502,68954,0.0
5502,69406,0.0
5502,69844,0.0
5502,70183,0.0
5502,70293,0.0
5502,70946,0.0
5502,71535,0.0
5502,71579,0.0
5502,72011,0.0
5502,72330,0.0
5502,72378,0.0
5502,72407,0.0
5502,72720,0.0
5502,72737,0.0
5502,72998,0.0
5502,73017,0.0
5502,74450,0.0
5502,74458,0.0
5502,77455,0.0
5502,77841,0.0
5502,78772,0.0
5502,79091,0.0
5502,79132,0.0
5502,80489,0.0
5502,80549,0.0
5502,80906,0.0
5502,81784,0.0
5502,81845,0.0
5502,81847,0.0
5502,82167,0.0
5502,82499,0.0
5502,84374,0.0
5502,86345,0.0
5502,86548,0.0
5502,87222,0.0
5502,88163,0.0
5502,88810,0.0
5502,89774,0.0
5502,91104,0.0
5502,91529,0.0
5502,91658,0.0
5502,92259,0.0
5502,94070,0.0
5502,95167,0.0
5502,95449,0.0
5502,95510,0.0
5502,95543,0.0
5502,96079,0.0
5502,97024,0.0
5502,97938,0.0
5502,98203,0.0
5502,99114,0.0
5502,103335,0.0
5502,103339,0.0
5502,104374,0.0
5502,105211,0.0
5502,106489,0.0
5502,106696,0.0
5502,106782,0.0
5502,107141,0.0
5502,109374,0.0
5502,109487,0.0
5502,109853,0.0
5502,112006,0.0
5502,112552,0.0
5502,113275,0.0
5502,113394,0.0
5502,114060,0.0
5502,115713,0.0
5502,119145,0.0
5502,122882,0.0
5502,129428,0.0
5502,131724,0.0
5502,136020,0.0
5502,137595,0.0
5502,140110,0.0
5507,4246,0.0
5507,4252,0.0
5507,4260,0.0
5507,4273,0.0
5507,4306,0.0
5507,4308,0.0
5507,4310,0.0
5507,4347,0.0
5507,4370,0.0
5507,4381,0.0
5507,4447,0.0
5507,4518,0.0
5507,4558,0.0
5507,4641,0.0
5507,4643,0.0
5507,4700,0.0
5507,4741,0.0
5507,4765,0.0
5507,4844,0.0
5507,4874,0.0
5507,4881,0.0
5507,4886,0.0
5507,4896,0.0
5507,4902,0.0
5507,4963,0.0
5507,4967,0.0
5507,4993,-4.0
5507,4995,0.0
5507,5048,0.0
5507,5060,0.0
5507,5066,0.0
5507,5181,0.0
5507,5218,-3.0
5507,5349,0.0
5507,5377,0.0
5507,5378,-2.0
5507,5445,-3.0
5507,5447,-3.0
5507,5451,-3.0
5507,5459,0.0
5507,5464,0.0
5507,5481,-4.0
5507,5502,0.0
5507,5507,0.0
5507,5618,0.0
5507,5620,0.0
5507,5746,0.0
5507,5764,0.0
5507,5816,0.0
5507,5841,0.0
5507,5843,-2.0
5507,5872,-2.0
5507,5890,-3.0
5507,5891,0.0
5507,5893,-3.0
5507,5902,-4.0
5507,5919,0.0
5507,5943,0.0
5507,5952,-4.0
5507,5956,-3.0
5507,5957,0.0
5507,5962,0.0
5507,5965,-3.0
5507,5988,-1.0
5507,5989,0.0
5507,5991,0.0
5507,6001,-3.0
5507,6044,-1.0
5507,6155,0.0
5507,6238,0.0
5507,6266,0.0
5507,6333,0.0
5507,6365,0.0
5507,6377,0.0
5507,6534,0.0
5507,6535,0.0
5507,6539,0.0
5507,6835,0.0
5507,6863,0.0
5507,6874,0.0
5507,6934,0.0
5507,6942,0.0
5507,7143,0.0
5507,7149,0.0
5507,7151,0.0
5507,7153,0.0
5507,7154,0.0
5507,7155,0.0
5507,7169,0.0
5507,7293,0.0
5507,7375,0.0
5507,7445,0.0
5507,7451,0.0
5507,7458,0.0
5507,7899,0.0
5507,7991,0.0
5507,8207,0.0
5507,8360,0.0
5507,8368,0.0
5507,8373,0.0
5507,8528,0.0
5507,8529,0.0
5507,8533,0.0
5507,8636,0.0
5507,8665,0.0
5507,8666,0.0
5507,8783,0.0
5507,8798,0.0
5507,8808,0.0
5507,8865,0.0
5507,8869,0.0
5507,8870,0.0
5507,8907,0.0
5507,8908,0.0
5507,8949,0.0
5507,8957,0.0
5507,8958,0.0
5507,8961,0.0
5507,8965,0.0
5507,8969,0.0
5507,8970,0.0
5507,8972,0.0
5507,8984,0.0
5507,26409,0.0
5507,27741,0.0
5507,30749,0.0
5507,30812,0.0
5507,30816,0.0
5507,31433,0.0
5507,31685,0.0
5507,31878,0.0
5507,32029,0.0
5507,32031,0.0
5507,32296,0.0
5507,32587,0.0
5507,33145,0.0
5507,33162,0.0
5507,33493,0.0
5507,33679,0.0
5507,33794,0.0
5507,33836,0.0
5507,34048,0.0
5507,34319,0.0
5507,37741,0.0
5507,38388,0.0
5507,40629,0.0
5507,40819,0.0
5507,41285,0.0
5507,42002,0.0
5507,45499,0.0
5507,45517,0.0
5507,45668,0.0
5507,45730,0.0
5507,46530,0.0
5507,46970,0.0
5507,47099,0.0
5507,48516,0.0
5507,48783,0.0
5507,48997,0.0
5507,49272,0.0
5507,49278,0.0
5507,49286,0.0
5507,49824,0.0
5507,51662,0.0
5507,51705,0.0
5507,51834,0.0
5507,54286,0.0
5507,56367,0.0
5507,56949,0.0
5507,58047,0.0
5507,58559,0.0
5507,59333,0.0
5507,59421,0.0
5507,60397,0.0
5507,60756,0.0
5507,60950,0.0
5507,61250,0.0
5507,63113,0.0
5507,63992,0.0
5507,64969,0.0
5507,66203,0.0
5507,68157,0.0
5507,68954,0.0
5507,69406,0.0
5507,69844,0.0
5507,70183,0.0
5507,70293,0.0
5507,70946,0.0
5507,71535,0.0
5507,71579,0.0
5507,72011,0.0
5507,72330,0.0
5507,72378,0.0
5507,72407,0.0
5507,72720,0.0
5507,72737,0.0
5507,72998,0.0
5507,73017,0.0
5507,74450,0.0
5507,74458,0.0
5507,77455,0.0
5507,77841,0.0
5507,78772,0.0
5507,79091,0.0
5507,79132,0.0
5507,80489,0.0
5507,80549,0.0
5507,80906,0.0
5507,81784,0.0
5507,81845,0.0
5507,81847,0.0
5507,82167,0.0
5507,82499,0.0
5507,84374,0.0
5507,86345,0.0
5507,86548,0.0
5507,87222,0.0
5507,88163,0.0
5507,88810,0.0
5507,89774,0.0
5507,91104,0.0
5507,91529,0.0
5507,91658,0.0
5507,92259,0.0
5507,94070,0.0
5507,95167,0.0
5507,95449,0.0
5507,95510,0.0
5507,95543,0.0
5507,96079,0.0
5507,97024,0.0
5507,97938,0.0
5507,98203,0.0
5507,99114,0.0
5507,103335,0.0
5507,103339,0.0
5507,104374,0.0
5507,105211,0.0
5507,106489,0.0
5507,106696,0.0
5507,106782,0.0
5507,107141,0.0
5507,109374,0.0
5507,109487,0.0
5507,109853,0.0
5507,112006,0.0
5507,112552,0.0
5507,113275,0.0
5507,113394,0.0
5507,114060,0.0
5507,115713,0.0
5507,119145,0.0
5507,122882,0.0
5507,129428,0.0
5507,131724,0.0
5507,136020,0.0
5507,137595,0.0
5507,140110,0.0
5618,4246,3.0
5618,4252,0.0
5618,4260,0.0
5618,4273,0.0
5618,4306,1.0
5618,4308,0.0
5618,4310,4.5
5618,4347,0.0
5618,4370,0.5
5618,4381,0.0
5618,4447,0.0
5618,4518,0.0
5618,4558,0.0
5618,4641,0.0
5618,4643,4.0
5618,4700,3.5
5618,4741,0.0
5618,4765,0.0
5618,4844,3.5
5618,4874,2.0
5618,4881,0.0
5618,4886,1.0
5618,4896,1.0
5618,4902,0.0
5618,4963,1.0
5618,4967,0.0
5618,4993,0.5
5618,4995,0.5
5618,5048,0.0
5618,5060,0.0
5618,5066,0.0
5618,5181,0.0
5618,5218,1.5
5618,5349,1.5
5618,5377,0.0
5618,5378,4.5
5618,5445,1.0
5618,5447,0.0
5618,5451,0.0
5618,5459,2.0
5618,5464,2.0
5618,5481,0.0
5618,5502,3.5
5618,5507,0.0
5618,5618,0.0
5618,5620,0.0
5618,5746,0.0
5618,5764,0.0
5618,5816,0.5
5618,5841,0.0
5618,5843,0.0
5618,5872,0.0
5618,5890,0.0
5618,5891,0.0
5618,5893,0.0
5618,5902,0.0
5618,5919,0.0
5618,5943,0.0
5618,5952,0.5
5618,5956,0.0
5618,5957,0.0
5618,5962,0.0
5618,5965,0.0
5618,5988,0.0
5618,5989,1.0
5618,5991,0.5
5618,6001,0.0
5618,6044,0.0
5618,6155,0.0
5618,6238,0.0
5618,6266,0.0
5618,6333,1.0
5618,6365,1.0
5618,6377,0.0
5618,6534,4.5
5618,6535,0.0
5618,6539,0.5
5618,6835,0.0
5618,6863,0.5
5618,6874,0.0
5618,6934,3.0
5618,6942,0.0
5618,7143,0.5
5618,7149,0.0
5618,7151,0.0
5618,7153,1.0
5618,7154,0.0
5618,7155,2.0
5618,7169,0.0
5618,7293,0.0
5618,7375,0.0
5618,7445,1.0
5618,7451,0.0
5618,7458,0.0
5618,7899,0.0
5618,7991,0.0
5618,8207,0.5
5618,8360,1.5
5618,8368,2.5
5618,8373,3.0
5618,8528,0.5
5618,8529,0.0
5618,8533,0.0
5618,8636,0.5
5618,8665,1.5
5618,8666,4.0
5618,8783,4.0
5618,8798,0.5
5618,8808,3.5
5618,8865,4.0
5618,8869,0.0
5618,8870,1.5
5618,8907,4.0
5618,8908,0.5
5618,8949,1.0
5618,8957,1.0
5618,8958,1.5
5618,8961,1.0
5618,8965,4.0
5618,8969,0.0
5618,8970,2.5
5618,8972,2.5
5618,8984,1.0
5618,26409,0.0
5618,27741,2.0
5618,30749,0.0
5618,30812,1.5
5618,30816,3.0
5618,31433,0.0
5618,31685,0.0
5618,31878,1.5
5618,32029,3.0
5618,32031,3.5
5618,32296,3.0
5618,32587,1.5
5618,33145,0.0
5618,33162,1.5
5618,33493,4.0
5618,33679,0.0
5618,33794,3.0
5618,33836,4.0
5618,34048,2.0
5618,34319,0.5
5618,37741,1.5
5618,38388,1.5
5618,40629,0.0
5618,40819,0.0
5618,41285,0.0
5618,42002,0.5
5618,45499,1.0
5618,45517,0.5
5618,45668,4.0
5618,45730,4.5
5618,46530,4.0
5618,46970,0.0
5618,47099,0.0
5618,48516,4.0
5618,48783,0.5
5618,48997,2.5
5618,49272,0.5
5618,49278,1.5
5618,49286,4.5
5618,49824,2.0
5618,51662,0.0
5618,51705,0.0
5618,51834,0.0
5618,54286,0.0
5618,56367,0.0
5618,56949,0.0
5618,58047,0.0
5618,58559,0.0
5618,59333,0.0
5618,59421,0.0
5618,60397,0.0
5618,60756,0.0
5618,60950,0.0
5618,61250,0.0
5618,63113,0.0
5618,63992,0.0
5618,64969,0.0
5618,66203,0.0
5618,68157,0.0
5618,68954,0.0
5618,69406,0.0
5618,69844,0.0
5618,70183,0.0
5618,70293,0.0
5618,70946,0.0
5618,71535,0.0
5618,71579,0.0
5618,72011,0.0
5618,72330,0.0
5618,72378,0.0
5618,72407,0.0
5618,72720,0.0
5618,72737,0.0
5618,72998,0.0
5618,73017,0.0
5618,74450,0.0
5618,74458,0.0
5618,77455,0.0
5618,77841,0.0
5618,78772,0.0
5618,79091,0.0
5618,79132,0.0
5618,80489,0.0
5618,80549,0.0
5618,80906,0.0
5618,81784,0.0
5618,81845,0.0
5618,81847,0.0
5618,82167,0.0
5618,82499,0.0
5618,84374,0.0
5618,86345,0.0
5618,86548,0.0
5618,87222,0.0
5618,88163,0.0
5618,88810,0.0
5618,89774,0.0
5618,91104,0.0
5618,91529,0.0
5618,91658,0.0
5618,92259,0.0
5618,94070,0.0
5618,95167,0.0
5618,95449,0.0
5618,95510,0.0
5618,95543,0.0
5618,96079,0.0
5618,97024,0.0
5618,97938,0.0
5618,98203,0.0
5618,99114,0.0
5618,103335,0.0
5618,103339,0.0
5618,104374,0.0
5618,105211,0.0
5618,106489,0.0
5618,106696,0.0
5618,106782,0.0
5618,107141,0.0
5618,109374,0.0
5618,109487,0.0
5618,109853,0.0
5618,112006,0.0
5618,112552,0.0
5618,113275,0.0
5618,113394,0.0
5618,114060,0.0
5618,115713,0.0
5618,119145,0.0
5618,122882,0.0
5618,129428,0.0
5618,131724,0.0
5618,136020,0.0
5618,137595,0.0
5618,140110,0.0
5620,4246,-0.5
5620,4252,0.0
5620,4260,0.0
5620,4273,0.0
5620,4306,-1.5
5620,4308,0.0
5620,4310,0.0
5620,4347,0.0
5620,4370,0.0
5620,4381,0.0
5620,4447,-1.5
5620,4518,0.0
5620,4558,0.0
5620,4641,0.0
5620,4643,0.0
5620,4700,0.0
5620,4741,0.0
5620,4765,0.0
5620,4844,0.0
5620,4874,0.0
5620,4881,0.0
5620,4886,0.0
5620,4896,0.0
5620,4902,0.0
5620,4963,0.0
5620,4967,0.0
5620,4993,-1.0
5620,4995,-1.0
5620,5048,0.0
5620,5060,0.0
5620,5066,0.0
5620,5181,0.0
5620,5218,0.0
5620,5349,0.0
5620,5377,-0.5
5620,5378,0.0
5620,5445,0.0
5620,5447,0.0
5620,5451,0.0
5620,5459,0.0
5620,5464,0.0
5620,5481,0.0
5620,5502,0.0
5620,5507,0.0
5620,5618,0.0
5620,5620,0.0
5620,5746,0.0
5620,5764,0.0
5620,5816,0.0
5620,5841,0.0
5620,5843,0.0
5620,5872,0.0
5620,5890,0.0
5620,5891,0.0
5620,5893,0.0
5620,5902,0.0
5620,5919,0.0
5620,5943,0.0
5620,5952,-1.0
5620,5956,0.0
5620,5957,0.0
5620,5962,0.0
5620,5965,0.0
5620,5988,0.0
5620,5989,0.0
5620,5991,0.0
5620,6001,0.0
5620,6044,0.0
5620,6155,0.0
5620,6238,0.0
5620,6266,0.0
5620,6333,0.0
5620,6365,0.0
5620,6377,-0.5
5620,6534,0.0
5620,6535,-1.0
5620,6539,0.0
5620,6835,0.0
5620,6863,0.0
5620,6874,0.0
5620,6934,0.0
5620,6942,-1.0
5620,7143,0.0
5620,7149,-1.0
5620,7151,0.0
5620,7153,-1.0
5620,7154,-1.0
5620,7155,0.0
5620,7169,-1.5
5620,7293,-0.5
5620,7375,-1.0
5620,7445,0.0
5620,7451,-0.5
5620,7458,-2.0
5620,7899,0.0
5620,7991,0.0
5620,8207,0.0
5620,8360,0.0
5620,8368,0.0
5620,8373,0.0
5620,8528,0.0
5620,8529,-0.5
5620,8533,-1.5
5620,8636,-0.5
5620,8665,-0.5
5620,8666,0.0
5620,8783,0.0
5620,8798,0.0
5620,8808,0.0
5620,8865,0.0
5620,8869,-2.0
5620,8870,0.0
5620,8907,0.0
5620,8908,0.0
5620,8949,0.0
5620,8957,0.0
5620,8958,0.0
5620,8961,0.5
5620,8965,0.0
5620,8969,-0.5
5620,8970,2.0
5620,8972,0.0
5620,8984,0.0
5620,26409,0.0
5620,27741,0.0
5620,30749,-0.5
5620,30812,0.0
5620,30816,0.0
5620,31433,0.5
5620,31685,-1.5
5620,31878,0.0
5620,32029,0.0
5620,32031,0.0
5620,32296,0.0
5620,32587,0.0
5620,33145,0.0
5620,33162,0.0
5620,33493,0.0
5620,33679,0.0
5620,33794,-2.0
5620,33836,0.0
5620,34048,0.0
5620,34319,0.0
5620,37741,0.0
5620,38388,0.0
5620,40629,-0.5
5620,40819,-1.0
5620,41285,0.5
5620,42002,0.0
5620,45499,0.0
5620,45517,0.0
5620,45668,0.0
5620,45730,0.0
5620,46530,0.0
5620,46970,0.0
5620,47099,0.0
5620,48516,0.0
5620,48783,0.0
5620,48997,0.0
5620,49272,-2.0
5620,49278,0.0
5620,49286,-2.0
5620,49824,0.0
5620,51662,0.0
5620,51705,-1.5
5620,51834,1.5
5620,54286,-0.5
5620,56367,-0.5
5620,56949,0.0
5620,58047,-0.5
5620,58559,-1.5
5620,59333,0.5
5620,59421,1.0
5620,60397,0.0
5620,60756,0.0
5620,60950,1.0
5620,61250,0.5
5620,63113,-0.5
5620,63992,-1.25
5620,64969,2.5
5620,66203,-0.5
5620,68157,0.0
5620,68954,-1.0
5620,69406,-1.5
5620,69844,0.0
5620,70183,0.0
5620,70293,2.5
5620,70946,0.0
5620,71535,0.0
5620,71579,-2.0
5620,72011,0.5
5620,72330,-0.5
5620,72378,0.0
5620,72407,0.0
5620,72720,-0.5
5620,72737,-0.5
5620,72998,0.5
5620,73017,0.0
5620,74450,0.0
5620,74458,0.0
5620,77455,0.0
5620,77841,1.0
5620,78772,0.0
5620,79091,-2.0
5620,79132,0.0
5620,80489,0.0
5620,80549,-0.5
5620,80906,0.0
5620,81784,0.5
5620,81845,-2.0
5620,81847,-0.5
5620,82167,-0.5
5620,82499,1.0
5620,84374,-0.5
5620,86345,0.0
5620,86548,0.0
5620,87222,-0.5
5620,88163,-1.0
5620,88810,0.0
5620,89774,0.0
5620,91104,0.0
5620,91529,-2.0
5620,91658,0.0
5620,92259,-2.0
5620,94070,-1.5
5620,95167,-1.0
5620,95449,-1.0
5620,95510,0.0
5620,95543,-0.5
5620,96079,-2.0
5620,97024,2.5
5620,97938,2.0
5620,98203,0.0
